"id","passport_country_names"
"469370","Poland"
"148561","Netherlands"
"387675","Netherlands"
"49615","Netherlands"
"471747","Georgia"
"499412","Portugal"
"466886","Netherlands"
"466886","Morocco"
"273934","Bulgaria"
"348147","Netherlands"
"329180","Netherlands"
"501817","Netherlands"
"501817","Curaçao"
"402458","Netherlands"
"402457","Netherlands"
"429906","Netherlands"
"429906","Morocco"
"2269","Netherlands"
"411088","Netherlands"
"70444","Netherlands"
"453644","Netherlands"
"97286","Netherlands"
"403682","Finland"
"-113516","Netherlands"
"-102592","Netherlands"
"-93565","Netherlands"
"-93565","Morocco"
"402675","Netherlands"
"-78412","Netherlands"
"-78412","Curaçao"
"-113994","Netherlands"
"-93564","Netherlands"
"-93564","Morocco"
"-115057","Netherlands"
"280739","Netherlands"
"280739","Serbia"
"-93568","Netherlands"
"-93568","Curaçao"
"430854","Netherlands"
"-78313","Netherlands"
"469460","Netherlands"
"-41421","Netherlands"
"452280","Morocco"
"452280","Netherlands"
"394922","Netherlands"
"314577","England"
"314577","Austria"
"437145","Netherlands"
"264180","England"
"131567","FYR Macedonia"
"131567","Netherlands"
"400495","Netherlands"
"316714","Netherlands"
"468462","Curaçao"
"468462","Netherlands"
"-96739","Netherlands"
"478232","Netherlands"
"430423","Netherlands"
"523467","Netherlands"
"494084","Netherlands"
"-75551","Netherlands"
"59348","Netherlands"
"59348","Morocco"
"-81517","Netherlands"
"452158","Netherlands"
"462050","Netherlands"
"275155","Belgium"
"275155","Morocco"
"494528","Belgium"
"494528","Israel"
"-81518","Netherlands"
"380919","Netherlands"
"380919","Suriname"
"423986","Belgium"
"305033","Suriname"
"305033","Netherlands"
"307143","Portugal"
"319057","Belgium"
"319057","Morocco"
"289815","Netherlands"
"289815","Sierra Leone"
"95220","Netherlands"
"-93546","Netherlands"
"-93545","Netherlands"
"499089","Netherlands"
"471327","Netherlands"
"407909","Netherlands"
"407909","Suriname"
"-76698","Netherlands"
"-93547","Netherlands"
"473419","Netherlands"
"424990","Armenia"
"49727","Brazil"
"49727","Italy"
"452061","Netherlands"
"-93543","Netherlands"
"308564","Netherlands"
"455157","Netherlands"
"256045","Netherlands"
"407910","Netherlands"
"407910","Turkey"
"373457","Netherlands"
"327700","Netherlands"
"53530","Netherlands"
"261975","Netherlands"
"49578","Netherlands"
"362631","Netherlands"
"138446","Netherlands"
"86348","Netherlands"
"280789","Czech Republic"
"24618","Netherlands"
"508434","Netherlands"
"305087","Scotland"
"305087","Netherlands"
"402443","Netherlands"
"410920","Netherlands"
"408535","Netherlands"
"408535","Syria"
"452127","Netherlands"
"360219","Netherlands"
"65023","Netherlands"
"102916","Netherlands"
"144017","Netherlands"
"435055","Netherlands"
"475036","Netherlands"
"275885","Netherlands"
"275885","Albania"
"348389","Netherlands"
"275345","Curaçao"
"275345","Netherlands"
"-93561","Netherlands"
"301077","Netherlands"
"441992","Netherlands"
"182628","Belgium"
"365343","Belgium"
"306763","Belgium"
"323665","Netherlands"
"-109449","Netherlands"
"-107156","Netherlands"
"-104620","FYR Macedonia"
"-93580","Netherlands"
"470363","Netherlands"
"338363","Belgium"
"-93581","Netherlands"
"-93582","Netherlands"
"-107155","Netherlands"
"309733","Germany"
"309733","England"
"199358","Iraq"
"199358","Netherlands"
"96969","Belgium"
"356379","Curaçao"
"356379","Netherlands"
"494085","Netherlands"
"494085","Turkey"
"453655","Belgium"
"392814","Belgium"
"137650","Netherlands"
"404392","Curaçao"
"404392","Netherlands"
"261328","Belgium"
"437503","Ghana"
"437503","Portugal"
"143559","Netherlands"
"218129","Netherlands"
"218129","Curaçao"
"413018","Netherlands"
"-102558","Netherlands"
"293906","New Zealand"
"293906","Netherlands"
"427039","Netherlands"
"-41451","Netherlands"
"-41451","Morocco"
"24312","Netherlands"
"158199","Croatia"
"514733","Netherlands"
"407741","Netherlands"
"276990","Netherlands"
"449296","Belgium"
"449296","Syria"
"234572","Netherlands"
"421832","Belgium"
"49716","Netherlands"
"49731","Netherlands"
"8824","Netherlands"
"236824","Belgium"
"-70576","Netherlands"
"314248","Netherlands"
"314248","Ghana"
"199513","Netherlands"
"199513","Morocco"
"144355","Netherlands"
"95228","Netherlands"
"335174","Czech Republic"
"176608","Netherlands"
"304902","Germany"
"304902","France"
"138288","Belgium"
"138288","Morocco"
"459765","Netherlands"
"436582","Netherlands"
"436582","Suriname"
"419543","Netherlands"
"419540","Netherlands"
"419540","Indonesia"
"459760","Netherlands"
"459760","Bosnia and Herzegovina"
"436581","Netherlands"
"349513","Denmark"
"463703","Netherlands"
"463703","Morocco"
"426581","Netherlands"
"426581","Curaçao"
"319269","Netherlands"
"436580","Netherlands"
"459316","Netherlands"
"459316","Suriname"
"319403","Belgium"
"426583","Netherlands"
"426583","Congo"
"319397","Belgium"
"-49106","Netherlands"
"414138","Netherlands"
"454609","Netherlands"
"335600","Netherlands"
"484186","Netherlands"
"325391","France"
"325391","Comoros"
"189960","Netherlands"
"173378","Russia"
"173378","Netherlands"
"257758","Netherlands"
"305452","Netherlands"
"452697","Netherlands"
"89330","Netherlands"
"470365","Netherlands"
"494756","Netherlands"
"2305","Netherlands"
"261680","Netherlands"
"323282","Belgium"
"323282","Morocco"
"452064","Netherlands"
"452064","Senegal"
"195085","Netherlands"
"195085","Suriname"
"275122","Netherlands"
"315769","Netherlands"
"315769","Curaçao"
"408572","Netherlands"
"409000","Belgium"
"61344","Netherlands"
"61344","Czech Republic"
"-110571","Netherlands"
"296216","Netherlands"
"-115875","Croatia"
"-104346","Netherlands"
"-72485","Netherlands"
"-51601","Belgium"
"433976","Kosovo"
"433976","Albania"
"-94079","Belgium"
"504015","Netherlands"
"-94078","Netherlands"
"-94076","Netherlands"
"456787","Belgium"
"456787","Italy"
"125436","Finland"
"468572","Germany"
"468572","Serbia"
"-75664","Netherlands"
"-75664","Curaçao"
"489201","Netherlands"
"387007","Belgium"
"-93579","Netherlands"
"77647","Belgium"
"296214","Netherlands"
"271044","Finland"
"334533","Germany"
"334533","Congo DR"
"161291","Netherlands"
"161291","Suriname"
"193310","Belgium"
"49577","Netherlands"
"49577","Morocco"
"517987","Belgium"
"215721","Netherlands"
"163756","Netherlands"
"243044","Germany"
"86402","Netherlands"
"19680","France"
"452046","Germany"
"452046","Ghana"
"460703","Netherlands"
"460703","Cape Verde Islands"
"137134","Netherlands"
"137134","Suriname"
"275121","Netherlands"
"275121","Curaçao"
"481619","Netherlands"
"481619","Curaçao"
"103352","Netherlands"
"103352","Aruba"
"95483","Finland"
"452038","Netherlands"
"136110","Netherlands"
"455208","Netherlands"
"455208","Morocco"
"356783","Netherlands"
"2246","Netherlands"
"2246","Suriname"
"218130","Netherlands"
"218130","Morocco"
"419538","Netherlands"
"419538","Senegal"
"19678","Netherlands"
"19678","Morocco"
"200996","Netherlands"
"452039","Netherlands"
"452039","Cape Verde Islands"
"134885","Belgium"
"171773","Netherlands"
"171773","South Africa"
"455481","Netherlands"
"455481","Morocco"
"504032","Netherlands"
"504032","Turkey"
"463007","Netherlands"
"408568","Netherlands"
"488901","Netherlands"
"476743","Netherlands"
"279082","Netherlands"
"182932","Netherlands"
"182932","Suriname"
"392110","Netherlands"
"348155","Netherlands"
"319303","Netherlands"
"170254","Netherlands"
"373453","Netherlands"
"373453","Morocco"
"465084","Netherlands"
"452290","Netherlands"
"251687","Netherlands"
"251687","Suriname"
"421831","Belgium"
"49816","Netherlands"
"314249","Netherlands"
"314249","Suriname"
"462045","Netherlands"
"462045","Morocco"
"335727","Netherlands"
"335727","Cape Verde Islands"
"301092","Netherlands"
"301092","Cape Verde Islands"
"142661","Netherlands"
"394889","Switzerland"
"138280","Belgium"
"138280","Netherlands"
"266542","Netherlands"
"375881","Guinea"
"375881","Netherlands"
"262099","Spain"
"262099","Netherlands"
"468038","Netherlands"
"468038","Suriname"
"103355","Netherlands"
"335225","Belgium"
"17381","Netherlands"
"24660","Netherlands"
"49633","Congo DR"
"49633","Netherlands"
"49584","Netherlands"
"473349","Netherlands"
"194834","Netherlands"
"17377","Netherlands"
"355903","Netherlands"
"312796","Netherlands"
"374027","Belgium"
"71807","Netherlands"
"71807","Suriname"
"216768","Netherlands"
"216768","Turkey"
"86408","Netherlands"
"86408","Suriname"
"97305","Netherlands"
"103353","Netherlands"
"291591","Netherlands"
"-57054","Netherlands"
"92606","Slovenia"
"137183","Netherlands"
"385285","Netherlands"
"385285","Suriname"
"440488","Denmark"
"385269","Netherlands"
"397601","Netherlands"
"-103615","Netherlands"
"426582","Netherlands"
"65058","Morocco"
"65058","Netherlands"
"413832","Germany"
"218010","Netherlands"
"257454","Netherlands"
"257454","Curaçao"
"355865","Netherlands"
"314067","Portugal"
"2465","Netherlands"
"359933","Spain"
"250740","Germany"
"305026","Netherlands"
"103177","Spain"
"8910","Brazil"
"102911","Netherlands"
"297803","Netherlands"
"355869","Netherlands"
"372473","Spain"
"-110122","Netherlands"
"-107159","Netherlands"
"-93769","Netherlands"
"-93769","Morocco"
"385275","Netherlands"
"488374","Netherlands"
"473488","Netherlands"
"473488","Chile"
"452175","Netherlands"
"463695","Netherlands"
"-93767","Netherlands"
"-93767","Morocco"
"483825","Belgium"
"483825","Morocco"
"488411","Netherlands"
"446134","Netherlands"
"452059","Greece"
"452059","Netherlands"
"488410","Netherlands"
"488410","Indonesia"
"488412","Netherlands"
"488412","Morocco"
"399767","Netherlands"
"473351","Netherlands"
"-47941","Netherlands"
"-93768","Netherlands"
"-93768","South Africa"
"463702","Netherlands"
"463702","Morocco"
"452179","Netherlands"
"452058","Netherlands"
"-108169","Netherlands"
"-103498","Netherlands"
"-95425","Netherlands"
"134072","Netherlands"
"-94063","England"
"508760","Netherlands"
"-93569","Netherlands"
"459312","Netherlands"
"319309","Netherlands"
"251679","Netherlands"
"411140","Netherlands"
"506885","Netherlands"
"411139","Netherlands"
"348163","Netherlands"
"463470","Netherlands"
"180813","Netherlands"
"-41506","Netherlands"
"197564","Netherlands"
"356355","Netherlands"
"356355","Ghana"
"59411","Netherlands"
"59411","Curaçao"
"466884","Netherlands"
"499093","Netherlands"
"-41490","Netherlands"
"137120","Netherlands"
"454478","Netherlands"
"135261","Austria"
"251358","Austria"
"444253","Austria"
"449404","Austria"
"482427","Austria"
"490053","Austria"
"135427","Austria"
"154413","Austria"
"301171","Austria"
"368155","Austria"
"137286","Austria"
"449178","Austria"
"135260","Austria"
"440955","Austria"
"143511","Austria"
"159803","Austria"
"199094","Austria"
"273143","Austria"
"180085","Austria"
"141886","Austria"
"352495","Austria"
"144446","Austria"
"154475","Austria"
"212642","Austria"
"36675","Austria"
"66339","Serbia"
"408266","Poland"
"408268","Austria"
"-106073","Austria"
"-106073","Australia"
"-85841","Ukraine"
"-85841","Russia"
"-85838","Austria"
"-78123","Austria"
"138448","Ghana"
"449431","Austria"
"465949","Austria"
"477424","Italy"
"477424","Ghana"
"404271","Austria"
"253359","France"
"490108","Canada"
"199944","Austria"
"448844","Austria"
"-88078","Canada"
"460925","Cameroon"
"352429","Austria"
"181028","Uruguay"
"438222","Bosnia and Herzegovina"
"440305","Austria"
"409261","Austria"
"336410","Austria"
"446796","Austria"
"11239","Austria"
"182231","Austria"
"-81526","Austria"
"-76783","Germany"
"316763","Austria"
"316763","Germany"
"382213","Germany"
"382213","Austria"
"408596","Austria"
"436925","Austria"
"259026","Germany"
"395006","Brazil"
"493417","Brazil"
"429035","Austria"
"-79304","Austria"
"262094","Austria"
"-87304","Brazil"
"478227","Brazil"
"488312","Brazil"
"282492","Brazil"
"254951","Germany"
"301194","Austria"
"485178","Austria"
"479427","Hungary"
"478384","Austria"
"260556","Germany"
"260556","Turkey"
"307165","Germany"
"152184","Austria"
"159820","Austria"
"159820","Serbia"
"425311","Austria"
"171054","Brazil"
"307359","Germany"
"352215","Austria"
"493783","Austria"
"-89266","Austria"
"457797","Australia"
"509391","Uruguay"
"517686","Austria"
"464174","Austria"
"382201","Austria"
"-89264","Uruguay"
"-88064","Austria"
"401688","Turkey"
"-89269","Croatia"
"-89269","Austria"
"-101348","Hungary"
"200301","Austria"
"-26652","Austria"
"476711","Austria"
"493786","Austria"
"493788","Austria"
"493784","Croatia"
"424080","Austria"
"424080","Cameroon"
"462545","Austria"
"317020","Austria"
"-89265","Austria"
"493790","Austria"
"451995","Austria"
"320036","Germany"
"314272","Austria"
"451991","Austria"
"507586","Slovakia"
"-87172","Serbia"
"495361","Germany"
"495939","Austria"
"316764","Austria"
"301711","Austria"
"408137","Austria"
"353147","Croatia"
"36775","Austria"
"147169","Austria"
"141902","Austria"
"303823","Austria"
"391969","Spain"
"488463","Austria"
"199096","Austria"
"35679","Austria"
"72336","Austria"
"243472","Austria"
"272890","Austria"
"301517","Nigeria"
"301517","Austria"
"-100673","Croatia"
"-99009","Bosnia and Herzegovina"
"-90535","Austria"
"11225","Austria"
"420609","Croatia"
"490780","Austria"
"494925","Croatia"
"518384","Croatia"
"-82964","Ghana"
"478255","Austria"
"-107158","Austria"
"-100674","Austria"
"-90537","Austria"
"-90532","France"
"-80136","Austria"
"451001","Austria"
"-80597","Korea Republic"
"493393","Bosnia and Herzegovina"
"-90534","Bosnia and Herzegovina"
"425796","Costa Rica"
"424057","Austria"
"424077","Austria"
"427116","Panama"
"438019","Austria"
"438019","Croatia"
"490216","Austria"
"334289","Austria"
"154117","Austria"
"212638","Austria"
"353075","Bosnia and Herzegovina"
"348721","Austria"
"348723","Austria"
"351587","Austria"
"351587","Russia"
"-105323","Austria"
"436940","Austria"
"490123","Cameroon"
"-101194","Serbia"
"-65892","Austria"
"478251","Burkina Faso"
"245159","Austria"
"209919","Brazil"
"316769","Austria"
"382225","Austria"
"404318","Austria"
"404318","Croatia"
"95326","Austria"
"424062","Austria"
"39066","Austria"
"279070","Austria"
"163320","Austria"
"163320","Croatia"
"424066","Poland"
"349043","Austria"
"482701","FYR Macedonia"
"352533","Austria"
"467405","Austria"
"212640","Austria"
"39096","Serbia"
"39096","Austria"
"-105308","Austria"
"-92839","Austria"
"-79526","Austria"
"412101","Austria"
"437151","Japan"
"448615","Japan"
"448724","Austria"
"476653","Austria"
"490115","Austria"
"493815","Austria"
"501912","FYR Macedonia"
"85523","Bosnia and Herzegovina"
"85523","Croatia"
"143500","Austria"
"493818","Austria"
"493814","Ethiopia"
"-88299","Austria"
"-83228","Austria"
"497309","Austria"
"497592","Austria"
"352523","Austria"
"427734","Serbia"
"45403","Croatia"
"144532","Austria"
"182211","Slovakia"
"145406","Austria"
"145406","Serbia"
"334460","Austria"
"332217","Austria"
"352559","Austria"
"36776","Austria"
"303922","Austria"
"146228","Austria"
"-87753","Austria"
"-83432","Austria"
"-83431","Austria"
"339097","Austria"
"345125","Austria"
"413691","Germany"
"465159","Hungary"
"490096","Austria"
"490105","Austria"
"306834","Austria"
"303913","Austria"
"429575","Serbia"
"449512","Croatia"
"419587","Austria"
"-52583","Austria"
"-52583","Italy"
"212633","Austria"
"-89277","Germany"
"-89277","Ghana"
"335832","Austria"
"420659","Germany"
"420659","Bosnia and Herzegovina"
"485172","Georgia"
"470041","Austria"
"353089","Austria"
"34825","Austria"
"296982","Austria"
"-36645","Austria"
"-36645","Serbia"
"133545","Austria"
"301151","Austria"
"336959","Austria"
"350123","Austria"
"398086","Austria"
"399299","Austria"
"416847","Austria"
"440511","Austria"
"460690","Austria"
"462143","Austria"
"467883","Austria"
"490818","Austria"
"494920","Austria"
"301147","Austria"
"414395","Australia"
"468577","Austria"
"-89275","Austria"
"141817","Austria"
"301144","Austria"
"457464","Italy"
"83878","Austria"
"462528","Austria"
"304195","Austria"
"289853","Bosnia and Herzegovina"
"316754","Austria"
"83862","Austria"
"83868","Austria"
"405654","Austria"
"426093","Austria"
"215686","Croatia"
"324562","France"
"462276","Hungary"
"141185","Austria"
"112495","Austria"
"219839","Croatia"
"256858","Austria"
"256858","Serbia"
"79348","Austria"
"408370","Austria"
"141807","Austria"
"253184","Austria"
"253581","Austria"
"141679","Austria"
"-102557","Czech Republic"
"-97019","Croatia"
"-95552","Bosnia and Herzegovina"
"-63603","Austria"
"409673","Austria"
"438834","Brazil"
"477426","Austria"
"352039","Austria"
"506846","Nigeria"
"478349","Mali"
"478377","Austria"
"400833","Austria"
"319022","Côte d'Ivoire"
"462551","Austria"
"425866","Korea Republic"
"435960","Ghana"
"509811","France"
"425832","Mali"
"-70623","Austria"
"424072","Austria"
"429790","Austria"
"466608","Serbia"
"508738","Slovakia"
"424071","Austria"
"461819","Bosnia and Herzegovina"
"462561","Austria"
"513412","Mali"
"-89086","Austria"
"-66245","Austria"
"512609","Austria"
"-90138","Bosnia and Herzegovina"
"349057","Austria"
"258598","Serbia"
"258598","Austria"
"440952","Bosnia and Herzegovina"
"440952","Austria"
"334472","Cape Verde Islands"
"66209","Austria"
"133540","Austria"
"135888","Togo"
"135888","Austria"
"308012","Germany"
"416985","Austria"
"68704","Austria"
"83889","Austria"
"409482","Austria"
"155759","Germany"
"490167","Austria"
"141802","Austria"
"162711","Croatia"
"487731","Austria"
"487731","Serbia"
"337111","Austria"
"241619","Austria"
"133717","Austria"
"-88095","Bosnia and Herzegovina"
"428384","Austria"
"440368","Serbia"
"459676","Austria"
"459676","Germany"
"482182","Austria"
"521894","Brazil"
"482184","Austria"
"348943","Austria"
"-88296","Slovenia"
"408174","Austria"
"508576","Burkina Faso"
"449426","Austria"
"154111","Austria"
"72338","Austria"
"251324","Austria"
"448499","Austria"
"490057","Austria"
"449425","Austria"
"301472","Austria"
"490055","Austria"
"399263","Bosnia and Herzegovina"
"202197","Austria"
"202197","Turkey"
"252887","Austria"
"-82668","Italy"
"-80908","Austria"
"198694","Austria"
"450184","Austria"
"497419","Austria"
"521976","Austria"
"297728","Austria"
"297728","Turkey"
"444107","Austria"
"-78097","Austria"
"497422","Austria"
"514972","Austria"
"337113","Afghanistan"
"444108","Austria"
"-97970","Austria"
"467411","Austria"
"441433","Austria"
"413251","Austria"
"-78304","Austria"
"425072","Guinea"
"289089","Austria"
"450188","Austria"
"404738","Austria"
"192407","Austria"
"485245","Austria"
"353087","Austria"
"406271","Austria"
"490252","Austria"
"480667","Italy"
"490311","Austria"
"39035","Austria"
"400730","Austria"
"271064","Germany"
"271064","Turkey"
"35814","Austria"
"183163","Austria"
"182380","Austria"
"145816","Ghana"
"-87257","Italy"
"-87257","Ghana"
"58694","Spain"
"141702","Austria"
"196803","Austria"
"11124","Austria"
"316758","Austria"
"35654","Austria"
"83437","Austria"
"109713","Germany"
"265818","Croatia"
"446056","Austria"
"299593","Argentina"
"-88851","Germany"
"-88784","Austria"
"296273","Germany"
"495048","Bosnia and Herzegovina"
"144468","Austria"
"446336","Austria"
"36683","Austria"
"212963","Austria"
"438018","Austria"
"28918","Austria"
"408224","Austria"
"424059","Austria"
"39064","Austria"
"191473","Austria"
"212641","Austria"
"11009","Albania"
"302811","Slovakia"
"61751","Spain"
"215501","Austria"
"215501","Croatia"
"424060","Germany"
"163500","France"
"220673","Belgium"
"412173","Belgium"
"427616","Belgium"
"488888","Congo DR"
"488888","Belgium"
"419541","Belgium"
"419541","Turkey"
"387469","FYR Macedonia"
"387469","Belgium"
"20721","Pakistan"
"20721","Austria"
"281503","Togo"
"182653","Belgium"
"182653","Italy"
"-69917","Belgium"
"2109","Belgium"
"2109","Morocco"
"162530","France"
"372269","Belgium"
"86006","Belgium"
"250177","Sweden"
"11141","Austria"
"63971","Belgium"
"232565","Netherlands"
"232565","Morocco"
"163988","Belgium"
"354185","Belgium"
"178253","Germany"
"178253","Ukraine"
"255090","Belgium"
"53642","Belgium"
"39605","Belgium"
"39605","France"
"387755","Georgia"
"396649","Cameroon"
"251676","Netherlands"
"265491","Belgium"
"188948","Belgium"
"409833","Belgium"
"502700","Belgium"
"89956","Belgium"
"13377","Belgium"
"57648","Netherlands"
"57648","Curaçao"
"-90228","Belgium"
"138278","Belgium"
"138276","Belgium"
"77361","Belgium"
"77361","Portugal"
"267031","Belgium"
"372257","Congo"
"372257","Belgium"
"469901","Portugal"
"90214","Belgium"
"337605","Belgium"
"13745","Belgium"
"222790","Belgium"
"222790","Morocco"
"294044","Belgium"
"392404","Belgium"
"-69933","Burkina Faso"
"402073","Belgium"
"459759","Belgium"
"461827","Bosnia and Herzegovina"
"477606","Belgium"
"477615","Belgium"
"495005","Belgium"
"-115117","Belgium"
"44358","France"
"2429","Belgium"
"492438","Belgium"
"86070","Belgium"
"242945","Belgium"
"424579","Belgium"
"424579","Brazil"
"78337","Côte d'Ivoire"
"148990","Greece"
"13555","Belgium"
"409840","Belgium"
"409838","Belgium"
"-70580","Côte d'Ivoire"
"69015","Belgium"
"154036","Brazil"
"154036","Netherlands"
"168759","Belgium"
"169808","Colombia"
"71281","France"
"323285","Belgium"
"323285","Morocco"
"249731","France"
"277760","Netherlands"
"13532","Brazil"
"13532","Belgium"
"270038","Sweden"
"2136","Belgium"
"2136","Turkey"
"89989","Belgium"
"184146","Belgium"
"2114","Netherlands"
"13666","Côte d'Ivoire"
"13666","Guinea"
"400429","Senegal"
"467649","Belgium"
"-98278","Belgium"
"477616","Belgium"
"-75166","Ghana"
"467668","Belgium"
"31546","Belgium"
"318424","Belgium"
"60712","FYR Macedonia"
"16669","Germany"
"495105","Belgium"
"94087","Belgium"
"113798","Thailand"
"13235","Belgium"
"204944","Benin"
"204944","France"
"301747","Belgium"
"324928","France"
"324928","Algeria"
"495536","Belgium"
"338655","Belgium"
"294527","Netherlands"
"13214","France"
"13735","Belgium"
"157496","France"
"157496","Tunisia"
"296904","Belgium"
"320438","Belgium"
"68699","Belgium"
"53563","Congo DR"
"53563","Belgium"
"230467","Belgium"
"265790","France"
"444223","England"
"39291","France"
"39291","Guadeloupe"
"-98997","Belgium"
"349965","Belgium"
"135731","Belgium"
"-98996","Belgium"
"-69091","Sierra Leone"
"-69091","Belgium"
"220679","Belgium"
"276991","Netherlands"
"276991","Curaçao"
"211940","Bosnia and Herzegovina"
"211940","Netherlands"
"89919","Belgium"
"89919","Turkey"
"90261","France"
"90261","Congo"
"204938","Netherlands"
"53742","Belgium"
"146839","Belgium"
"146839","Spain"
"395395","Belgium"
"222791","Belgium"
"222791","Congo DR"
"13146","Belgium"
"16557","Brazil"
"249442","Belgium"
"249442","Armenia"
"304841","Belgium"
"103532","Belgium"
"181596","Bosnia and Herzegovina"
"319126","Nigeria"
"13343","Belgium"
"-114674","Belgium"
"214876","Portugal"
"395576","Korea Republic"
"421675","Turkey"
"457641","Korea Republic"
"461574","Russia"
"461574","Georgia"
"482084","Korea Republic"
"488873","Belgium"
"460027","Belgium"
"485047","Indonesia"
"471464","Korea Republic"
"495087","Belgium"
"-114673","Belgium"
"89942","Belgium"
"-97985","Belgium"
"90075","Belgium"
"330345","Belgium"
"330345","Israel"
"393751","Burkina Faso"
"363725","Ghana"
"198416","France"
"473255","Belgium"
"473255","Turkey"
"39165","France"
"39165","Senegal"
"65116","France"
"200909","Belgium"
"202804","France"
"459094","France"
"459094","Senegal"
"246685","Rwanda"
"178300","France"
"178300","Belgium"
"-75907","Colombia"
"314145","Belgium"
"510295","Sweden"
"363075","France"
"457643","Belgium"
"457643","Morocco"
"7784","Norway"
"278279","Belgium"
"281749","France"
"281749","Algeria"
"404838","France"
"413733","Belgium"
"355099","Belgium"
"62975","Spain"
"263163","Spain"
"489157","France"
"489157","Morocco"
"200702","Belgium"
"37659","France"
"231415","France"
"358723","Germany"
"309492","Germany"
"90260","Belgium"
"356559","France"
"356559","Comoros"
"112147","Belgium"
"112147","Italy"
"258637","France"
"258637","Mali"
"247727","Argentina"
"488857","Belgium"
"488862","Belgium"
"-53997","Belgium"
"450431","Belgium"
"488860","Belgium"
"49766","Belgium"
"53515","Belgium"
"503755","Belgium"
"391739","Belgium"
"442634","Belgium"
"488861","Belgium"
"386997","Belgium"
"13400","Netherlands"
"13400","Belgium"
"146153","Belgium"
"297022","Belgium"
"253505","Belgium"
"284283","Senegal"
"454239","Belgium"
"289775","Belgium"
"289775","Italy"
"314968","Côte d'Ivoire"
"314968","France"
"137150","Belgium"
"468749","Serbia"
"497827","Ghana"
"13378","Belgium"
"476158","South Africa"
"275152","Belgium"
"146474","Belgium"
"67268","Belgium"
"490464","Ukraine"
"494480","Ukraine"
"503008","Ukraine"
"-57121","Ukraine"
"36971","Ukraine"
"97127","Ukraine"
"335289","Ukraine"
"359579","Ukraine"
"450631","Ukraine"
"451602","Ukraine"
"458912","Ukraine"
"478599","Ukraine"
"490468","Ukraine"
"490470","Ukraine"
"-79608","Ukraine"
"497393","Ukraine"
"479689","Ukraine"
"490466","Ukraine"
"-80018","Ukraine"
"-98129","Ukraine"
"-89333","Ukraine"
"401728","Ukraine"
"450112","Ukraine"
"490472","Ukraine"
"-38339","Ukraine"
"-11723","Ukraine"
"-44124","Ukraine"
"410537","Ukraine"
"469062","Ukraine"
"491149","Ukraine"
"491160","Ukraine"
"400780","Ukraine"
"490467","Ukraine"
"489398","Ukraine"
"478456","Ukraine"
"493697","Ukraine"
"504224","Ukraine"
"84957","Ukraine"
"91180","Ukraine"
"254255","Ukraine"
"302188","Ukraine"
"355731","Ukraine"
"356323","Ukraine"
"356391","Ukraine"
"356397","Ukraine"
"356405","Ukraine"
"356407","Ukraine"
"363009","Ukraine"
"490496","Ukraine"
"490502","Ukraine"
"490505","Ukraine"
"490507","Ukraine"
"490508","Ukraine"
"490509","Ukraine"
"478617","Ukraine"
"411261","Ukraine"
"-89555","Ukraine"
"-89554","Ukraine"
"-89094","Ukraine"
"490510","Ukraine"
"503585","Ukraine"
"450267","Ukraine"
"497399","Ukraine"
"-89556","Ukraine"
"-89090","Ukraine"
"356389","Ukraine"
"-89091","Ukraine"
"301917","Ukraine"
"302172","Ukraine"
"356311","Ukraine"
"409285","Ukraine"
"409285","Iran"
"479278","Ukraine"
"490499","Libya"
"410642","Ukraine"
"262085","Ukraine"
"80616","Ukraine"
"404976","Ukraine"
"410218","Ukraine"
"-89664","Ukraine"
"84947","Ukraine"
"208828","Georgia"
"208828","Ukraine"
"490896","Ukraine"
"515292","Ukraine"
"517825","Ukraine"
"-45867","Ukraine"
"1061","Ukraine"
"478454","Ukraine"
"495371","Ukraine"
"459122","Ukraine"
"-57163","Ukraine"
"490899","Ukraine"
"84944","Ukraine"
"490703","Ukraine"
"271395","Ukraine"
"464500","Ukraine"
"481737","Ukraine"
"490895","Ukraine"
"77131","Ukraine"
"90491","Ukraine"
"259356","Ukraine"
"401570","Ukraine"
"-47613","Ukraine"
"251924","Ukraine"
"400771","Ukraine"
"423847","Ukraine"
"440787","Ukraine"
"-79591","Ukraine"
"251930","Ukraine"
"358275","Ukraine"
"400959","Ukraine"
"-89375","Ukraine"
"441467","Ukraine"
"410824","Ukraine"
"478667","Ukraine"
"450308","Ukraine"
"450309","Ukraine"
"478637","Ukraine"
"515824","Ukraine"
"413630","Ukraine"
"414193","Ukraine"
"294269","Ukraine"
"132207","Ukraine"
"450307","Ukraine"
"490631","Ukraine"
"410608","Ukraine"
"167531","Ukraine"
"167531","Azerbaijan"
"-38071","Ukraine"
"83610","Ukraine"
"-91145","Ukraine"
"19668","Ukraine"
"-89112","Ukraine"
"-42219","Ukraine"
"-89179","Ukraine"
"-89183","Ukraine"
"36922","Ukraine"
"-42225","Ukraine"
"36933","Ukraine"
"-89182","Ukraine"
"157908","Ukraine"
"419130","Slovakia"
"83622","Ukraine"
"462515","Ukraine"
"209887","Ukraine"
"292817","Ukraine"
"-89178","Ukraine"
"-83219","Ukraine"
"-23070","Ukraine"
"182227","Ukraine"
"251893","Ukraine"
"256831","Ukraine"
"319825","Ukraine"
"490986","Ukraine"
"-80114","Ukraine"
"490978","Ukraine"
"497398","Ukraine"
"470069","Ukraine"
"400582","Ukraine"
"-88365","Ukraine"
"155650","Ukraine"
